product_id,summary,review,rating
458,Best vanilla. Nothing else to say.,"Yes this is very expensive but it doesn't hurt me when I pay 20 bucks for a bottle. The extract will make or break your recipe. It doesn't matter what brand of flour, butter, eggs, sugar you use but if the vanilla is cheap, it will ruin your creation or make it taste cheap. This is the best vanilla worth the price of saffron. It will taste like vanilla and will make your house smell like vanilla, no alcohol aftertaste. However, the price on Amazon varies so check your local prices before purchasing it. You might not even save anything if you just walk into Zabar's or any baking store.",5.0
3491,Best granola bars of all and now cheaper than elsewhere,"When I originally reviewed the 12-pack of these, they were 30% more expensive than elsewhere, but now, via subscription, this is a better price than I can get at any store.  They are as fresh or fresher than those bought in stores, and each unit of four six-bar packages is sealed in heavy-duty plastic.  Delivery is prompt as well.  I agree with the ""Leading consumer magazine"" that rated these to be the best of all granola bars.  They have no cheap, unhealthy ingredients -- just stuff that tastes great and is good for us, barring allergies.",5.0
9471,All purpose,This goes great on baked or broiled fish and meats.  Wish it was available in bulk size.  You don't need any other seasoning when using this.,5.0
5555,Late July Crackers,These are very light and delicious crackers.  They go well in soup or with cheese.  My children love them.,5.0
3934,"Tasty, with little dumpling lumps","I was hoping for larger dumplings, I admit, but this was an ok substitute. While not particularly delicious, I didn't find anything wrong with it.I'm torn between giving this a three and a four... to me, a four is something I'll order again because it's a little bit better than average, while a three is just average, and not something I'd really want to buy again. Since this is unremarkable, I'm going with a three, but if you particularly love soup or something, it is not a bad product. Just not noteworthy.",3.0
937,Base is salty,It is quite salty & I think the ingredients should be more clearly listed for people who may have food sensitivities.yeast extract is often just a fancy name for MSG.,2.0
2271,Very Disappointing,I desperately wanted a good organic vanilla flavor. This product provides a wonderful aroma. I opened the bottle (love the glass bottle - so tired of plastic) and thought &#34;this will be great.&#34; The first pound cake I made using it didn't seem to have the strong vanilla flavor I like for my cakes. And then I tried it in coffee. No significant flavor whatsoever. I don't recommend it and I won't buy it again.  :(,1.0
588,fyi,"""They found that two of the licorice compounds, licoricidin and licorisoflavan A, were the most effective antibacterial substances. These substances killed two of the major bacteria responsible for dental cavities and two of the bacteria that promote gum disease. One of the compounds -- licoricidin -- also killed a third gum disease bacterium. The researchers say that these substances could treat or even prevent oral infections.""file:///Users/roaeja/Desktop/Health/Dried%20licorice%20root%20fights%20the%20bacteria%20that%20cause%20tooth%20decay%20and%20gum%20disease,%20study%20finds.webarchive",5.0
3173,NOT THE SAME AS BEFORE,"I started using this stevia about a year ago and was really impressed.  I just finished my last bottle from the old formula and started this new one I had just ordered - YUK.  It has an aftertaste like aspartame (and I should know, I've used artificial sweeteners for 40 years).  The only thing I would recommend about this product is for Nunaturals to change back to their old formula.  I'm already looking for a new brand to try and won't wait until I finish this one which was a waste of good money.",1.0
9301,Wholesome but HARD!,"I want the kids to have yummy healthy things - these areboth, but they are also very hard - even after being in milkfor some time. I am eating them as the kids have a hard timedoing so and I have simply ordered them the flakes by thiscompany instead. Fine for big folks with lots of teeth - a bitdifficult for little ones with teeth coming in - great flavor,not sugary junk and corn starch - very wholesome.Recommended with Reservations only because of texture.",4.0
5626,No energy,"I consume energy drinks on a daily basis. For a few years, I drank Rockstar. For the past 2 years I have been making my own with Sodastream - I buy the diet energy because it is no calories and no sugar, but plenty of caffeine. I usually drink a full 1liter bottle first thing in the morning and I must admit I add more syrup than you're supposed to. I use about 1.5 caps of syrup instead of 1 cap. This doesn't make me race around, but just gives me the nudge I need to get on with my day. Sometimes i'll make another half liter later on in the day.This was my first time trying or even hearing of GURU, and unfortunately, I found them to be extremely ineffective. I have drank 6 of them in the past 11 hours (!!) and I took a 2 hour nap during those 11 hrs. I felt no energy at all from them. My last one of the 6 was about a half hour ago. I feel nothing, except a slight stomach ache most likely due to all of the sugar.The taste isn't bad. It has a typical energy drink taste. It has a little less carbonation than a coca cola would. I like a lot of carbonation and that is something else that I am spoiled with, with my sodastream. I can put as much carbonation as I want.I don't mind drinking them as a regular drink, but I won't be going to them specifically for energy. It definitely was not worth all of those calories and all of the sugar.The product info here on the page is a bit misleading. In one place it says 97mg of caffeine per 8.4oz  serving, another place says 100mg, but on the can it says 125mg.My sodastream claims 80mg caffeine per 8oz serving. Maybe the &#34;natural&#34; caffeine in GURU is not as potent?The sodastream syrup also has some vitamin content -  20% daily value of Vitamins B6 and B12, Niacin, Folate, Riboflavin, and Biotin, as well as 50% daily value of Vitamin C. It may not mean much, but I like having that vitamin content, as I am a picky/poor eater and I need to consume them wherever I can.The can says not to mix with alcohol and I am wondering why.I wouldn't recommend these to someone who drinks energy drinks regularly and has a tolerance for caffeine because they are ineffective.",1.0
